sentiment,message
1,"['world', 'avoid', 'catastroph', 'global', 'warm', 'climat', 'solut', 'hand', 'todaystudi', 'singl', 'solut', 'combat', 'climat', 'chang', 'climatefriendli', 'diet', 'improv', 'educ', 'electr', 'vehicl']"
1,"['overpopul', 'myth', 'themoreyouknow', 'knowledg', 'wisdom', 'fact', 'truth', 'fossil', 'fuel', 'oil', 'ga', 'coal', 'hydro', 'nuclear', 'climat', 'chang', 'global', 'warm']"
1,"['worri', 'futur', 'world', 'thi', 'kind', 'disast', 'ha', 'never', 'strict', 'alsow', 'cant', 'neglect', 'climat', 'chang', 'view', 'pointglob', 'warm', 'aw', 'happen', 'human', 'encounteredclim', 'climatestrikeonlin', 'climateactionnow']"
0,"['call', 'abstractssubmit', 'abstract', 'session', 'climaticcondit', 'th', 'world', 'summit', 'climat', 'chang', 'amp', 'global', 'warm', 'schedul', 'dure', 'decemb', 'dubai', 'uae']"
1,"['global', 'warm', 'drive', 'increas', 'inequ', 'gap', 'world', 'richest', 'poorest', 'countri', 'percent', 'larger', 'would', 'without', 'climat', 'chang']"
1,"['check', 'thi', 'fascin', 'thread', 'new', 'research', 'uw', 'uwenviron', 'impact', 'ship', 'emiss', 'climat', 'emiss', 'chang', 'cool', 'thi', 'mask', 'global', 'warm', 'due', 'greenhous', 'gase', 'climat', 'airpollut', 'airqual']"
1,"['call', 'speaker', 'climat', 'chang', 'amp', 'global', 'warm', 'confer', 'month', 'decemb', 'dubai', 'uaeshar', 'research', 'work', 'young', 'research', 'amp', 'studentsregist', 'confirm', 'slot']"
1,"['effoto', 'reviv', 'global', 'economi', 'pandem', 'acceler', 'emiss', 'planetwarm', 'gase', 'rather', 'aveclim', 'chang', 'activist', 'activ', 'climat', 'climatechang', 'climatecrisi', 'climateemerg', 'climatejustic']"
1,"['suny', 'scientist', 'agre', 'caus', 'itno', 'cold', 'day', 'doesnt', 'disprov', 'global', 'warmingweatherprof', 'cb', 'debunk', 'common', 'climat', 'chang', 'myth']"
1,"['myth', 'scientist', 'dont', 'agre', 'climat', 'chang', 'fals', 'almost', 'agre', 'humancaus', 'global', 'warm', 'climatemyth', 'mythbust', 'climat']"
0,"['dbirch', 'global', 'warm', 'end', 'onli', 'global', 'climat', 'chang', 'left', 'scene']"
1,"['covid', 'global', 'climat', 'chang', 'human', 'health', 'nejm', 'pandem', 'frequenc', 'global', 'warm', 'climat', 'chang']"
1,"['fascin', 'see', 'absurd', 'argument', 'climat', 'denier', 'question', 'valid', 'climatesciencether', 'evid', 'global', 'warm', 'wa', 'rebrand', 'climat', 'chang', 'via', 'conversationuk']"
1,"['global', 'warm', 'sever', 'consequ', 'africa', 'particularli', 'sahel', 'consequ', 'climat', 'chang']"
1,"['chang', 'build', 'construct', 'great', 'potenti', 'slow', 'global', 'warm', 'climatechang', 'natur', 'environ', 'climat', 'climatestrik', 'globalwarm', 'savetheplanet', 'sustain', 'gretathunberg', 'zerowast', 'climatecrisi', 'fridaysforfutur', 'earth']"
1,"['global', 'warm', 'wont', 'need', 'much', 'insul', 'futur', 'myth', 'truth', 'climat', 'chang']"
0,"['climat', 'jc', 'chang', 'enso', 'teleconnect', 'low', 'global', 'warm', 'scenario', 'uncertainti', 'due', 'intern', 'variabl']"
1,"['ecolog', 'environ', 'climat', 'volunt', 'thunberg', 'polici', 'ecologi', 'ecolog', 'protect', 'danger', 'greta', 'thunberg', 'consid', 'caus', 'climat', 'chang', 'global', 'warm', 'read']"
1,"['kolkata', 'climat', 'chang', 'global', 'warm', 'may', 'hit', 'india', 'gdp', 'within', 'decad', 'repopublish', 'mckinsey', 'global', 'institut', 'mgi', 'ha', 'said', 'breakingnew', 'chang', 'climat', 'gdp', 'googlenew', 'india', 'indianew', 'indianewstoday', 'india', 'mckinseyglobali']"
1,"['global', 'warm', 'evid', 'shock', 'amp', 'photo', 'reveal', 'year', 'climat', 'chang', 'ha', 'done', 'arctic', 'glacier', 'vintag', 'everyday', 'globalwarm', 'climat']"
1,"['environ', 'link', 'environ', 'climat', 'chang', 'consumer', 'ecolog', 'global', 'warm']"
0,"['whilst', 'thi', 'winter', 'wa', 'truli', 'extrem', 'event', 'right', 'like', 'sort', 'event', 'made', 'extrem', 'global', 'warm', 'trend', 'said', 'carlo', 'buontempo', 'director', 'copernicuseu', 'climat', 'chang', 'servic']"
1,"['ye', 'climat', 'chang', 'influenc', 'australia', 'unpreced', 'bushfiressuch', 'extrem', 'fire', 'season', 'least', 'percent', 'like', 'becaus', 'global', 'warm', 'new', 'analysi', 'find', 'sciam']"
1,"['research', 'found', 'humancaus', 'climat', 'chang', 'impact', 'australia', 'recent', 'devast', 'wildfiresmak', 'extrem', 'highrisk', 'condit', 'led', 'widespread', 'burn', 'least', 'percent', 'like', 'world', 'without', 'global', 'warm', 'via', 'henryfountain']"
1,"['women', 'environ', 'unit', 'nation', 'global', 'warm', 'climat', 'chang']"
2,"['studi', 'find', 'half', 'world', 'beach', 'disappear', 'globalwarm', 'climatechang', 'ocean', 'satir', 'comedi', 'humor', 'joke']"
1,"['wbrettwilson', 'nationalpost', 'basic', 'assumpt', 'entir', 'theori', 'human', 'activ', 'caus', 'global', 'warm', 'climat', 'chang', 'wrongin', 'everi', 'record', 'temperatur', 'amp', 'co', 'temp', 'chang', 'firsttim', 'ballclim']"
1,"['meet', 'yearold', 'antigreta', 'warn', 'thunberg', 'alarm', 'must', 'stop', 'global', 'warm', 'polici', 'forum', 'gwpf', 'climat', 'chang', 'issu', 'tack', 'climat', 'hysteria', 'ecolog', 'terror', 'onli', 'polar', 'canadian', 'climat']"
1,"['nytclim', 'dream', 'climat', 'denier', 'antisci', 'privilegec', 'lobbyist', 'type', 'dream', 'human', 'post', 'thi', 'two', 'year', 'parisagr', 'fulli', 'year', 'exxonmobil', 'scientist', 'map', 'fossilfuel', 'climat', 'chang', 'global', 'warm', 'scenario', 'esg']"
1,"['scienc', 'th', 'hour', 'earth', 'climat', 'chang', 'climatechang', 'globalwarm', 'global', 'warm']"
1,"['new', 'podcast', 'greta', 'thunberg', 'right', 'climat', 'chang', 'spreaker', 'bear', 'chang', 'climat', 'climatechang', 'global', 'globalwarm', 'greta', 'gretathunberg', 'icecapmelt', 'melt', 'naomiseibt', 'polar', 'polarbear', 'seibt', 'thunberg', 'warm']"
1,"['year', 'later', 'know', 'thi', 'battl', 'mine', 'inform', 'go', 'stabecaus', 'proud', 'environ', 'live', 'around', 'global', 'warm', 'climat', 'chang', 'africa', 'south', 'africa', 'environ']"
1,"['global', 'warm', 'time', 'british', 'ski', 'resoto', 'close', 'becaus', 'climat', 'chang', 'ski', 'climat', 'uk', 'globalwarm']"
1,"['great', 'peopl', 'hepburn', 'wind', 'make', 'human', 'sign', 'keep', 'global', 'warm', 'lt', 'ccommun', 'across', 'state', 'alreadi', 'feel', 'impact', 'climat', 'chang', 'time', 'cut', 'emiss']"
1,"['thi', 'emergencygretathunberg', 'address', 'crowd', 'ten', 'thousand', 'bristol', 'prior', 'march', 'climat', 'chang', 'awar', 'march', 'rightnow', 'ecolog', 'environ', 'weather', 'flood', 'storm', 'ciara', 'denni', 'jorg', 'global', 'warm', 'emerg']"
1,"['scientif', 'indic', 'industri', 'must', 'offset', 'warm', 'climat', 'across', 'multitud', 'continu', 'increment', 'chang', 'co', 'level', 'atmospher', 'ocean', 'heat', 'content', 'global', 'sea', 'level', 'rise', 'creep', 'year', 'year', 'fuell', 'humancaus', 'emiss']"
-1,"['msavaarmstrong', 'climat', 'ha', 'alway', 'chang', 'alway', 'chang', 'help', 'form', 'earth', 'whi', 'drop', 'global', 'warm', 'tag']"
1,"['think', 'rather', 'harass', 'world', 'leader', 'reduc', 'global', 'warm', 'cheaper', 'energi', 'technolog', 'chang', 'happen', 'slowli', 'enough', 'avoid', 'econom', 'collaps', 'possibl', 'result', 'war', 'starvat', 'climat', 'energi', 'energystorag', 'hydrogen', 'peac', 'wordsbyfrank']"
1,"['climat', 'chang', 'onli', 'expect', 'affect', 'amount', 'avail', 'water', 'also', 'impact', 'time', 'water', 'deliv', 'natur', 'storedabaileylock', 'wbur', 'fight', 'global', 'warm', 'demand', 'cleanercar']"
1,"['bbcpropaganda', 'mayb', 'influenza', 'like', 'spanishflu', 'desir', 'kill', 'million', 'peopl', 'reduc', 'global', 'warm', 'climat', 'chang', 'planet', 'experi', 'last', 'million', 'year', 'seem', 'odd', 'dose', 'staof']"
1,"['climat', 'changeglob', 'warmingclim', 'emerg', 'carbon', 'ration', 'help', 'fight', 'climat', 'chang', 'finland', 'ha', 'plan', 'carbon', 'neutral', 'citi', 'ha', 'alreadi', 'halv', 'carbon', 'emiss', 'sinc', 'citycap', 'app', 'fund', 'eu', 'tell', 'carbon', 'foot', 'print']"
0,"['global', 'warm', 'song', 'globalwarm', 'climatechang', 'globalcool', 'global', 'environ', 'climat', 'chang', 'funni', 'via', 'youtub']"
0,"['smol', 'hi', 'team', 'start', 'talk', 'climat', 'warm', 'well', 'befor', 'becam', 'issu', 'global', 'preoccup', 'never', 'thought', 'would', 'see', 'thi', 'much', 'chang', 'lifetim', 'queensu', 'ottawaegghead']"
1,"['owenpaterson', 'telegraph', 'work', 'reduc', 'global', 'warm', 'climat', 'chang', 'might', 'idea', 'alsoclimatechang', 'climat', 'globalwarm', 'flood']"
1,"['new', 'london', 'climat', 'chang', 'ladybird', 'expebook', 'author', 'includ', 'princ', 'charl', 'delv', 'histori', 'challeng', 'amp', 'danger', 'global', 'warm', 'potenti', 'solut', 'reduc', 'ha', 'love', 'illustr', 'britgeosurvey', 'penguinukbook', 'climat']"
1,"['climat', 'chang', 'c', 'degre', 'global', 'warm', 'could', 'chang', 'world', 'trend', 'monkey', 'viral']"
1,"['cfiguer', 'tomcarnac', 'believ', 'climat', 'protest', 'youth', 'strike', 'seen', 'around', 'world', 'recent', 'month', 'eventu', 'lead', 'kind', 'fundament', 'chang', 'need', 'limit', 'global', 'warm']"
1,"['imsuzn', 'cours', 'co', 'nutrient', 'also', 'greenhous', 'ga', 'global', 'warm', 'chang', 'rainfal', 'pattern', 'caus', 'drought', 'fire', 'kill', 'plant', 'anim', 'climat', 'climateemerg', 'climateact', 'knowledgeispow']"
-1,"['blame', 'climat', 'chang', 'global', 'warm', 'climat', 'alezambia']"
1,"['even', 'foxnew', 'start', 'reposom', 'truth', 'climat', 'changep', 'canwil', 'human', 'thank', 'shortsighted', 'amp', 'greed', 'dont', 'someth', 'global', 'warm', 'cost', 'us', 'much', 'would', 'stop']"
1,"['differ', 'climatechang', 'amp', 'globalwarm', 'global', 'warm', 'refer', 'longterm', 'warm', 'climat', 'chang', 'refer', 'broader', 'rang', 'chang', 'happen', 'eg', 'sea', 'level', 'rise', 'due', 'warm']"
1,"['realli', 'year', 'befor', 'planet', 'goe', 'kaput', 'due', 'climat', 'chang', 'read', 'profil', 'anthropogen', 'global', 'warm', 'propon', 'five', 'skeptic', 'decid', 'c', 'climat']"
1,"['think', 'thi', 'total', 'mad', 'shortag', 'snow', 'probabl', 'result', 'global', 'warm', 'thi', 'like', 'tri', 'extinguish', 'fire', 'bucket', 'oilclim', 'chang', 'carbonfootprint']"
0,"['vegan', 'climat', 'chang', 'global', 'warm', 'carbon', 'protest', 'dog', 'cat', 'car']"
1,"['climat', 'chang', 'feedback', 'loop', 'warglob', 'warm', 'caus', 'resourc', 'war', 'nation', 'war', 'damag', 'environ', 'increas', 'global', 'warm', 'impact', 'warm', 'may', 'caus', 'war', 'ad', 'environment', 'damag', 'warmingclim']"
0,"['climat', 'chang', 'feedback', 'loop', 'methanemethan', 'nasti', 'stuff', 'releas', 'melt', 'permafrost', 'contribut', 'power', 'global', 'warm', 'warm', 'quicker', 'permafrost', 'melt', 'methan', 'releasedy', 'get', 'pictureclimatechang', 'climat']"
1,"['cgtnoffici', 'climat', 'chang', 'feedback', 'loop', 'warglob', 'warm', 'caus', 'resourc', 'war', 'nation', 'war', 'damag', 'environ', 'increas', 'global', 'warm', 'impact', 'warm', 'may', 'caus', 'war', 'ad', 'environment', 'damag', 'warmingclim']"
1,"['cgtnoffici', 'climat', 'chang', 'feedback', 'loop', 'methanemethan', 'releas', 'melt', 'permafrost', 'contribut', 'power', 'global', 'warm', 'warm', 'quicker', 'permafrost', 'melt', 'methan', 'releasedclimatechang', 'climateemerg', 'climateactionnow', 'climat']"
1,"['climat', 'chang', 'feedback', 'loop', 'methanemethan', 'releas', 'melt', 'permafrost', 'contribut', 'power', 'global', 'warm', 'warm', 'quicker', 'permafrost', 'melt', 'methan', 'releasedclimatechang', 'climateemerg', 'climateactionnow', 'climat']"
1,"['differ', 'climat', 'chang', 'amp', 'global', 'warm', 'global', 'warm', 'planet', 'longterm', 'warm', 'climat', 'chang', 'global', 'warm', 'broader', 'rang', 'chang', 'happen', 'planet', 'due', 'global', 'warm', 'learn']"
1,"['environ', 'sea', 'global', 'warm', 'climat', 'chang', 'tamilnadu', 'govern']"
1,"['climat', 'elizabeth', 'warren', 'shame', 'world', 'get', 'pollut', 'global', 'warm', 'climat', 'chang', 'horribl', 'danger', 'us', 'time', 'run', 'must', 'act', 'stephan', 'r', 'green', 'peac', 'usa']"
1,"['sea', 'urchin', 'decim', 'doubl', 'whammi', 'east', 'mediterranean', 'global', 'warm', 'climat', 'chang', 'oceanwarm', 'urchin']"
1,"['recordbreak', 'heat', 'antarctica', 'prompt', 'new', 'concern', 'climat', 'chang', 'new', 'concern', 'global', 'warm', 'recordbreak', 'heat', 'antarctica']"
2,"['recordbreak', 'heat', 'antarctica', 'prompt', 'new', 'concern', 'climat', 'chang', 'new', 'concern', 'global', 'warm', 'recordbreak', 'heat', 'antarctica', 'scientist', 'say', 'among', 'fastest', 'warm', 'region', 'earth']"
1,"['freebook', 'share', 'linkedin', 'use', 'storytel', 'fiction', 'character', 'describ', 'possibl', 'secondari', 'caus', 'global', 'warm', 'climat', 'chang', 'freedownload', 'writingcommun', 'ebook', 'ajherald', 'author', 'cnn', 'nyt', 'potu', 'free', 'learn']"
1,"['hardli', 'stand', 'number', 'peopl', 'brainwash', 'believ', 'anthropogen', 'global', 'warm', 'aka', 'climat', 'chang', 'one', 'issu', 'potu', 'ha', 'hit', 'headon', 'wise', 'sinc', 'polar', 'bho', 'number', 'hi', 'settl', 'scienc', 'claim', 'climat']"
1,"['climat', 'jc', 'chang', 'convect', 'avail', 'potenti', 'energi', 'convect', 'inhibit', 'global', 'warm']"
0,"['entri', 'climat', 'changeglob', 'warm', 'write', 'contest', 'upmewhal', 'climat', 'warm', 'write', 'posh', 'steem']"
1,"['climat', 'npg', 'impact', 'climat', 'chang', 'tropic', 'cyclon', 'induc', 'storm', 'surg', 'pearl', 'river', 'delta', 'region', 'use', 'pseudoglobalwarm', 'method']"
1,"['happen', 'nowth', 'senat', 'committe', 'global', 'warm', 'amp', 'climat', 'chang', 'host', 'oversight', 'hear', 'hear', 'room', 'discuss', 'latest', 'massincpol', 'climat', 'repojoin', 'us', 'learn', 'skoczela', 'amp', 'maev', 'duggan', 'group', 'key', 'find', 'mapoli']"
1,"['climat', 'emerg', 'climat', 'changeglob', 'warmingclim', 'activist', 'antarctica', 'melt', 'climat', 'activist', 'swim', 'antarctica', 'icecan', 'imagin', 'enthusiasm', 'activist', 'becom', 'climat', 'activist']"
1,"['climat', 'emerg', 'climat', 'changeglob', 'warmingspekboomspekboom', 'low', 'mainten', 'shrub', 'act', 'carbon', 'sinkcarbon', 'sequestr', 'tonn', 'co', 'per', 'hectar', 'per', 'yearsouth', 'africa', 'go', 'carpet', 'plant', 'thi', 'shrub', 'un', 'initi']"
0,"['new', 'podcast', 'climat', 'chang', 'global', 'warm', 'spreaker', 'biden', 'bowl', 'brexit', 'burger', 'chang', 'climat', 'clinton', 'coronaviru', 'cruz', 'donald', 'global', 'gop', 'impeach', 'imposs', 'king', 'mcconnel', 'pelosi', 'super', 'trump', 'warm']"
1,"['use', 'environmentalist', 'standard', 'valu', 'wa', 'least', 'amount', 'harm', 'planet', 'wa', 'befor', 'read', 'moral', 'case', 'fossil', 'fuel', 'eye', 'open', 'standard', 'valu', 'human', 'flourish', 'warm', 'climat', 'global', 'chang']"
1,"['top', 'major', 'caus', 'global', 'warm', 'chang', 'climat', 'world']"
1,"['climat', 'chang', 'real', 'peopl', 'deni', 'scienc', 'clear', 'evid', 'global', 'warm', 'climat', 'chang', 'real', 'take', 'look', 'world', 'evid', 'rethink', 'ignor', 'climatechangeisr', 'climateemerg', 'climat', 'globalwarm']"
1,"['planet', 'get', 'greener', 'plant', 'slow', 'global', 'warm', 'q', 'acid', 'ocean', 'impact', 'biolog', 'respons', 'climat', 'changeclim', 'climateact', 'climateemerg', 'natur', 'scicomm', 'complex', 'cdnpoli', 'climatestrik', 'math', 'physic', 'steminist']"
1,"['govern', 'ha', 'pledg', 'million', 'tackl', 'food', 'wast', 'foodwast', 'huge', 'contributor', 'global', 'warm', 'forthcom', 'titl', 'food', 'climat', 'chang', 'without', 'hot', 'air', 'look', 'thi', 'detail', 'faccwtha', 'sarahbridl']"
1,"['scope', 'measur', 'taken', 'global', 'warm', 'climat', 'chang', 'celebr', 'dhmi', 'airpoproject', 'carbon', 'launch', 'turkey', 'airportsdhmiavi', 'climat', 'dhmikurums']"
0,"['upmewhal', 'write', 'contest', 'global', 'warm', 'climat', 'chang', 'donemi', 'entri', 'contest', 'upmewhaleselfpowerclimatechangeglobalwarminggogreen', 'steem', 'ilovesteem']"
1,"['knowtechexplorist', 'climat', 'research', 'detect', 'fingerprint', 'global', 'warm', 'daili', 'weather', 'level', 'observ', 'amend', 'long', 'establish', 'paradigm', 'chang']"
1,"['dr', 'ecoton', 'ccyal', 'sat', 'gretchenmarg', 'talk', 'american', 'percept', 'climat', 'crisi', 'leiserowitz', 'emphas', 'import', 'commun', 'climat', 'chang', 'differ', 'audienc', 'global', 'warm', 'six', 'america']"
1,"['fed', 'ha', 'role', 'combat', 'climat', 'chang', 'risk', 'powel', 'say', 'us', 'feder', 'reserv', 'chair', 'jerom', 'powel', 'said', 'wednesday', 'fed', 'play', 'pain', 'keep', 'global', 'warm', 'destabil', 'us', 'bank', 'financi', 'market', 'via', 'reuter']"
1,"['climat', 'changei', 'known', 'discuss', 'climat', 'chang', 'global', 'warm', 'sustain', 'develop', 'mani', 'year', 'thi', 'place', 'first', 'time', 'realli', 'realiz', 'real', 'ice']"
0,"['unit', 'nation', 'greta', 'thunberg', 'environ', 'global', 'warm', 'climat', 'chang']"
1,"['im', 'guess', 'argument', 'global', 'warmingclim', 'chang', 'make', 'arsonist', 'light', 'firesglobalwarm', 'climateemerg', 'climatecrisi', 'climat', 'carbong', 'climatedepot', 'climateaudit', 'carbong', 'rossmckitrick']"
1,"['whi', 'act', 'climat', 'chang', 'global', 'warm', 'c', 'would', 'threaten', 'world', 'winegrow', 'region', 'mention', 'whole', 'lot', 'els', 'climat', 'wine', 'franc', 'germani', 'australia', 'newzealand', 'california', 'itali', 'spain']"
1,"['council', 'ahead', 'game', 'global', 'warm', 'need', 'urgent', 'capit', 'fund', 'drive', 'chang', 'say', 'solac', 'new', 'environ', 'climat', 'chang', 'spokesperson', 'lgcplu']"
1,"['invit', 'know', 'best', 'commun', 'origin', 'creator', 'content', 'reward', 'regretbeyond', 'climat', 'chang', 'global', 'warm', 'behind', 'steemit', 'steem', 'steemit', 'oc', 'posh', 'selfpow', 'climatechang']"
1,"['new', 'podcast', 'eat', 'meat', 'bad', 'environ', 'spreaker', 'chang', 'climat', 'davo', 'global', 'greta', 'huffpost', 'meat', 'thunberg', 'vegan', 'warm']"
1,"['briandecesar', 'ibrahimpol', 'scientist', 'agre', 'climat', 'changey', 'vast', 'major', 'activ', 'publish', 'climat', 'scientist', 'percent', 'agre', 'human', 'caus', 'global', 'warm', 'climat', 'changeclimateact']"
1,"['nobodi', 'make', 'money', 'fossil', 'fuel', 'anyth', 'climat', 'chang', 'global', 'warm']"
1,"['climat', 'emerg', 'climat', 'changeglob', 'warm', 'war', 'fuel', 'climat', 'chang', 'climat', 'chang', 'fuel', 'war', 'continu', 'cycl', 'non', 'violenc', 'solut', 'climat', 'chang']"
1,"['tim', 'ball', 'evid', 'prove', 'co', 'greenhous', 'ga', 'basic', 'assumpt', 'entir', 'theori', 'human', 'activ', 'caus', 'global', 'warm', 'climat', 'chang', 'wrongin', 'everi', 'record', 'temperatur', 'amp', 'co', 'temp', 'chang', 'firstclim']"
1,"['australian', 'busi', 'leader', 'increasingli', 'worri', 'climat', 'chang', 'hit', 'bottom', 'line', 'imf', 'warn', 'global', 'warm', 'major', 'financi', 'risk', 'amp', 'world', 'top', 'central', 'bank', 'say', 'rba', 'could', 'forc', 'rescu', 'economi', 'amp', 'environ', 'v', 'smh']"
1,"['great', 'discuss', 'hrh', 'charleshrh', 'amp', 'gretathunberg', 'davosboth', 'agre', 'climat', 'chang', 'global', 'warm', 'amp', 'realdonaldtrump', 'greatest', 'threat', 'human', 'ha', 'ever', 'face', 'chrismend', 'lizwathuti', 'unep', 'unepafrica', 'whitehous', 'cah', 'climateact', 'climat']"
1,"['blend', 'fuel', 'high', 'black', 'carbon', 'emiss', 'would', 'undermin', 'imo', 'attempt', 'tackl', 'ship', 'contribut', 'climat', 'crisi', 'would', 'serious', 'aggrav', 'global', 'effort', 'combat', 'climat', 'chang', 'gener', 'warm', 'arctic', 'particular']"
1,"['spat', 'mnuchin', 'amp', 'thunberg', 'highlight', 'tension', 'climat', 'chang', 'wef', 'davo', 'govern', 'come', 'pressur', 'act', 'global', 'warm', 'well', 'talk', 'issuegretathunberg', 'climat', 'worldeconomicforum']"
1,"['polit', 'activist', 'critic', 'climatechang', 'hoax', 'back', 'wa', 'wa', 'come', 'ice', 'age', 'daughter', 'wa', 'wa', 'global', 'warm', 'climat', 'doesnt', 'chang', 'fast']"
1,"['climat', 'chang', 'global', 'warm', 'one', 'main', 'factor', 'trigger', 'fire', 'world', 'onli', 'forest', 'expos', 'thi', 'threat', 'also', 'hous', 'buildingslet', 'talk', 'fire', 'resist', 'materi']"
1,"['klim', 'climatehysteria', 'debunk', 'warm', 'wouldnt', 'matter', 'human', 'contribut', 'global', 'warm', 'uncertain', 'increas', 'co', 'good', 'planet', 'bad', 'whatev', 'economyruin', 'measur', 'leftist', 'invent', 'wont', 'chang', 'climat']"
1,"['global', 'warm', 'climat', 'chang', 'devast', 'loss', 'biodivers', 'greatest', 'threat', 'human', 'ha', 'ever', 'face', 'one', 'larg', 'creation', 'say', 'britain', 'princ', 'charl', 'wef', 'davo', 'climat']"
1,"['global', 'warm', 'climat', 'chang', 'devast', 'loss', 'biodivers', 'greatest', 'threat', 'human', 'ha', 'ever', 'face', 'one', 'larg', 'creation', 'say', 'princ', 'charl', 'wef', 'davo', 'l', 'climat']"
1,"['scienc', 'indic', 'climat', 'chang', 'much', 'global', 'warm', 'warm', 'arctic', 'destabil', 'polar', 'jet', 'stream', 'weaken', 'polar', 'vortex', 'bring', 'cold', 'snap', 'climat']"
2,"['global', 'warm', 'sound', 'dire', 'climat', 'chang', 'via', 'bopinion']"
1,"['tallinn', 'c', 'warmer', 'thi', 'time', 'last', 'year', 'snow', 'climat', 'chang', 'global', 'warmingestonia', 'tallinn', 'snow', 'global', 'warm', 'climat', 'chang', 'cokepi']"
1,"['climat', 'chang', 'evid', 'know', 'gt', 'vital', 'sign', 'planet', 'global', 'climat', 'chang', 'global', 'warm', 'know', 'happen', 'evid', 'auspol', 'climat']"
1,"['put', 'cybercar', 'obsess', 'contextcloud', 'loss', 'becaus', 'climat', 'chang', 'could', 'add', 'c', 'global', 'warmingthi', 'catastroph', 'chang', 'seem', 'happen', 'previous', 'million', 'year', 'ago']"
1,"['examin', 'complic', 'polit', 'global', 'warm', 'usaeven', 'toll', 'ha', 'becom', 'difficult', 'ignor', 'conserv', 'state', 'seek', 'billion', 'brace', 'disast', 'dont', 'call', 'climat', 'chang', 'nytim', 'climat']"
1,"['cbsnew', 'gretathunberg', 'gretathunberg', 'alon', 'thi', 'time', 'climat', 'crisi', 'make', 'wave', 'chang', 'let', 'million', 'user', 'carpool', 'contribut', 'toward', 'combat', 'c', 'emiss', 'global', 'warm', 'thi', 'bit', 'creat', 'chang', 'davo']"
1,"['rich', 'almost', 'alien', 'speci', 'men', 'richer', 'women', 'africa', 'got', 'rich', 'plunder', 'earth', 'fuel', 'global', 'warmingdescend', 'davi', 'emiss', 'gu', 'plane', 'talk', 'climat', 'chang', 'act', 'spin', 'word', 'continu', 'push', 'earth', 'abyss']"
1,"['seem', 'youtub', 'hidden', 'algorithm', 'promot', 'climat', 'chang', 'denial', 'video', 'top', 'relat', 'video', 'global', 'warm', 'search', 'term', 'includ', 'scientif', 'incorrect', 'inform', 'climat', 'chang', 'algosov']"
1,"['know', 'climat', 'chang', 'global', 'warm', 'wa', 'caus', 'us', 'sad', 'thing', 'dont', 'want', 'take', 'critic', 'measuresto', 'combat', 'climat', 'chang', 'climat', 'alezambia']"
1,"['tutori', 'anthropogen', 'global', 'warm', 'agw', 'drtimbal', 'climat', 'chang', 'biggest', 'premedit', 'decept', 'time', 'book', 'deliber', 'corrupt', 'climat', 'scienc', 'lttimothyballshawcagt']"
1,"['realdonaldtrump', 'thi', 'whi', 'peopl', 'concern', 'thi', 'warm', 'isnt', 'normal', 'co', 'trap', 'heat', 'act', 'similar', 'blanket', 'around', 'planet', 'thi', 'look', 'like', 'year', 'effect', 'famili', 'noaa', 'global', 'temp', 'chang', 'present', 'climat', 'climatechang']"
0,"['dailymail', 'news', 'climatechangeampglobalwarm']"
0,"['india', 'environ', 'protest', 'global', 'warm', 'climat', 'chang']"
1,"['technolog', 'chang', 'climat', 'issu', 'thi', 'possibl', 'secondari', 'caus', 'global', 'warm', 'climat', 'chang', 'minut', 'read', 'possibl', 'break', 'concept', 'anthoni', 'globalwarm', 'innov', 'climat', 'solut', 'theori', 'climtaechang']"
2,"['climat', 'chang', 'conserv', 'scienc', 'global', 'warm', 'activ']"
1,"['scientif', 'foundat', 'explan', 'global', 'warm', 'articul', 'well', 'enough', 'wide', 'public', 'mayb', 'thi', 'exactli', 'task', 'almost', 'sustain', 'leader', 'agre', 'talk', 'climat', 'chang', 'effect', 'thing']"
0,"['haveweallgonem', 'damn', 'global', 'warmingclim', 'chang', 'fact', 'mm', 'fact', 'pay', 'lunaci', 'mancaus', 'global', 'warmingbiggest', 'hoax', 'last', 'year']"
1,"['aoc', 'thi', 'whi', 'peopl', 'concern', 'thi', 'warm', 'isnt', 'normal', 'co', 'trap', 'heat', 'act', 'similar', 'blanket', 'around', 'planet', 'thi', 'look', 'like', 'year', 'effect', 'famili', 'noaa', 'global', 'temp', 'chang', 'present', 'climat', 'climatechang']"
1,"['teach', 'effect', 'global', 'warm', 'us', 'individu', 'societi', 'wed', 'rethink', 'think', 'wed', 'need', 'benefit', 'us', 'individu', 'societi', 'collect', 'climat', 'action', 'start', 'u', 'climat', 'chang', 'sustain', 'econigeria']"
1,"['cdm', 'ati', 'conduct', 'day', 'train', 'climat', 'chang', 'disast', 'risk', 'reduct', 'resourc', 'person', 'dr', 'devi', 'prasad', 'deliv', 'lectur', 'global', 'warmingadministrativetraininginstitut', 'kapilmohania', 'climat', 'chang', 'officerstrain', 'cdm', 'impact', 'disast', 'drr']"
1,"['search', 'term', 'global', 'warm', 'youtub', 'might', 'end', 'watch', 'misinform', 'climat', 'chang', 'read']"
-1,"['bbcworld', 'climat', 'use', 'support', 'evid', 'man', 'made', 'carbon', 'dioxid', 'warm', 'earth', 'global', 'warm', 'carbon', 'dioxid', 'hoax', 'easi', 'read', 'proof', 'climat', 'chang', 'normal', 'manmad', 'alan', 'fensin']"
